ID,Name,Variable,Method,Class,Package,File,File Name
CS1,Shotg,"com/wolfssl/WolfSSLJNIException",Java_com_wolfssl_WolfSSLContext_setMacEncryptCb,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLContext.c,com_wolfssl_WolfSSLContext.c
CS2,Shotg,"(Lcom/wolfssl/WolfSSLSession;Ljava/nio/ByteBuffer;[BJII[J)I",NativeDecryptVerifyCb,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLContext.c,com_wolfssl_WolfSSLContext.c
CS3,Shotg,"com/wolfssl/WolfSSLException",Java_com_wolfssl_WolfSSLSession_setRsaDecCtx,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLSession.c,com_wolfssl_WolfSSLSession.c
CS4,Shotg,"(Ljava/lang/String;)V",NativeMissingCRLCallback,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLSession.c,com_wolfssl_WolfSSLSession.c
CS5,Shotg,"com/wolfssl/WolfSSLException",Java_com_wolfssl_WolfSSLContext_setTmpDHFile,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLContext.c,com_wolfssl_WolfSSLContext.c
CS6,Shotg,"com/wolfssl/WolfSSLException",Java_com_wolfssl_WolfSSLSession_enableCRL,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLSession.c,com_wolfssl_WolfSSLSession.c
CS7,Shotg,"()Lcom/wolfssl/WolfSSLContext;",NativeRsaDecCb,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLContext.c,com_wolfssl_WolfSSLContext.c
CS8,Shotg,"com/wolfssl/WolfSSLJNIException",Java_com_wolfssl_WolfSSLContext_setIOSend,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLContext.c,com_wolfssl_WolfSSLContext.c
CS9,Shotg,"com/wolfssl/WolfSSLJNIException",Java_com_wolfssl_WolfSSLCertificate_X509_1get_1serial_1number,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLCertificate.c,com_wolfssl_WolfSSLCertificate.c
CS10,Shotg,"com/wolfssl/WolfSSLException",Java_com_wolfssl_WolfSSLSession_loadCRL,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLSession.c,com_wolfssl_WolfSSLSession.c
CS11,Shotg,"(Lcom/wolfssl/WolfSSLSession;I[B)I",NativeTls13SecretCb,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLSession.c,com_wolfssl_WolfSSLSession.c
CS12,Shotg,"com/wolfssl/WolfSSLException",Java_com_wolfssl_WolfSSLSession_freeSSL,,,/home/shahrukh/smellDetection/Detection/revision projects/wolfssl/v1.13.0-stable/native/com_wolfssl_WolfSSLSession.c,com_wolfssl_WolfSSLSession.c
